Labdoo ID,Status,Hub,Edoovillage,Country,Serial number,Pick me up,Model,Date created,Wh,Dootrips,Notes
24365,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Ghana Union Düsseldorf e.V.",Ghana,CZC13691LC,no,HP Elite 7300 Series MT,2020-08-27,0,#000001530,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24364,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Ghana Union Düsseldorf e.V.",Ghana,CZC4110Y1B,no,HP ProDesk 490 G1 MT,2020-08-27,0,#000001530,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24363,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,48219564Q,no,Toshiba Satellite L300-13Y,2020-08-26,47.52,#000001521,"gespendet von Fam. Gairing aus Horgenzell , vielen Dank. Ersatzakku vom Förderverein Labdoo.org e.V."
24362,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Ghana Union Düsseldorf e.V.",Ghana,CZC1420F4N,no,HP Elite 7300 Series MT,2020-08-26,0,#000001530,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24361,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,GCL6C0611A0207,no,Gigabyte U2442,2020-08-26,44.4,#000001521,"gespendet von Lisa L., vielen Dank."
24360,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,EZW693FB801481A,no,Samsung NP-RV515,2020-08-26,47.52,#000001521,"gespendet von Niels D. aus Langenzenn, vielen Dank."
24359,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Ghana Union Düsseldorf e.V.",Ghana,CZC4110Y1G,no,HP ProDesk 490 G1 MT,2020-08-26,0,#000001530,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24358,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40233 Düsseldorf - Flingern: AWISTA Kommunal Recyclinghof Flingern,"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,151PE5030739,no,Medion ordissimo E7227T MD9117,2020-08-26,47.52,#000001521,"aus der Sammelaktion AWISTA Düsseldorf, vielen Dank."
24357,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40227 Düsseldorf  (Nähe Hauptbahnhof): Dirk Balzer,"Edoovillage #1794 - Germany, Essen: SWOD Substainable Women for Development eV | COVID-19-DE",Germany,NXG5WEV001542186A17600,no,Acer V5-591G,2020-08-26,48.84,,"gespendet von Bernd B. aus Düsseldorf, vielen Dank."
24356,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,CBNDCV441D8579,no,Asus R500V,2020-08-26,47.52,#000001521,"gespendet von Christian B. aus Nörten - Hardenberg, vielen Dank."
24355,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,CZC2411QRR,no,HP Compaq Pro 6300,2020-08-25,0,#000001515,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24354,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,tolino vision 2 Reader,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24353,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,Amazon Kindle Reader black,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24352,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,Amazon Kindle Reader black,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24351,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,PocketBook 626 Reader white,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24350,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,Amazon Kindle Fire ,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24349,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,tolino shine Reader,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24348,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,-,no,tolino vision 4 HD Reader,2020-08-25,0,#000001521,"aus der Sammelaktion der OSIANDERSCHE BUCHHANDLUNG GmbH aus Tübingen , vielen Dank."
24347,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40233 Düsseldorf - Flingern: AWISTA Kommunal Recyclinghof Flingern,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,11APE2004162,no,Medion Akoya E6222 MD98780,2020-08-25,63.36,#000001515,"aus der Sammelaktion AWISTA Düsseldorf, vielen Dank."
24346,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,CZC2263YL1,no,HP Compaq Pro 6200,2020-08-25,0,#000001515,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24345,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,CZC30700CD,no,HP Compaq Pro 6300,2020-08-25,0,#000001515,"gespendet von der ProCredit Holding AG & Co. KGaA aus Frankfurt Main, vielen Dank."
24344,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40227 Düsseldorf  (Nähe Hauptbahnhof): Dirk Balzer,"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YSMP038285,no,FSC Amilo Xa2528,2020-08-25,48.84,#000001515,
24343,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,4CZ035422,no,HP G62,2020-08-24,47.52,#000001598,"gespendet von Michaela M. aus Paderborn, vielen Dank. Reparatur CD-Abdeckung vom Förderverein Labdoo.org e.V."
24342,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 47059 Duisburg - Innenhafen: Wirtschaftsbetriebe Duisburg (H2Office),"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,ZZJV93CZC00518K,no,Samsung R540,2020-08-24,48.84,#000001598,"Aus der Sammelaktion WBD Wirtschaftsbetriebe Duisburg, vielen Dank."
24341,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40233 Düsseldorf - Flingern: AWISTA Kommunal Recyclinghof Flingern,"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,125PE2024941,no,Medion Akoya MD99030 E7222,2020-08-24,47.52,#000001598,"gespendet von Martina D. aus Düsseldorf, vielen Dank. Aus der Sammelaktion AWISTA Düsseldorf."
24340,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,LXRPZ02026913807EF61601,no,Acer Aspire 5755G,2020-08-24,48.84,#000001598,"gespendet von Miriam H. aus Stötten, vielen Dank. Repartur Lüfter und Erstzteil (CD-Laufwerk) vom Förderverein Labdoo.org e.V."
24339,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 40227 Düsseldorf  (Nähe Hauptbahnhof): Dirk Balzer,"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,NXRHJEG0022042001F1601,no,Acer Aspire 5830TG,2020-08-24,48.84,#000001598,"gespendet von Sebastian R. aus Düsseldorf, vielen Dank."
24338,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,NXM1NEG0022220EE8E2000,no,Acer Aspire V5-571G,2020-08-24,24.42,#000001598,"gespendet von Lea K. aus Trebur, vielen Dank."
24337,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,R99TWAA,no,Lenovo ThinkPad T510,2020-08-23,93.24,#000001598,"gespendet von Susanne Sp. aus Göttingen, vielen Dank."
24336,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1957 - Germany, Faulbach: Grund- und Mittelschule Faulbach Home Schooling | COVID-19-DE",Germany,ZNC193BZ400857Y,no,Samsung R580,2020-08-23,48.84,#000001687,"gespendet von Miriam St. aus Frankfurt Main, vielen Dank."
24335,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1725 - Colombia, Medellin: IT/Sprachkurse für Kinder/Jugendliche in Medellin / Toledo | 1915 eV",Colombia,TW8TFCSE985002E8,no,AIRIS TW8,2020-08-23,48.84,#000001481,Spanische Tastatur
24334,S4,Labdoo Hub- Kingdom Builders Ministry,"Edoovillage #2098 - Ghana, SENCHI-FERRY: Planting People Growing Justice Leadership Institute",Ghana,Unknown,no,Dell Latitude E6400,2020-08-22,0,,
24333,S4,Labdoo Hub- Kingdom Builders Ministry,"Edoovillage #1462 - United States, East Palo Alto: Aspire Tutorials of Sewa International’s Bay Area Chapter (COVID-19-US)",United States,Unknown,no,Dell Latitude E4310,2020-08-22,0,,
24332,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1817 - Ghana, Aboso: Aboso Catholic School | Ghana Union Düsseldorf e.V.",Ghana,CXN9YN1,no,DELL Latitute E6510,2020-08-22,89.91,#000001530,Gespendet von Familie H. aus Essen. Vielen Dank!
24331,S6,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),,Germany,DUML012459,no,Fujitsu-Siemens Amilo Pa 2510,2020-08-22,64.8,,"Gespendet von Familie H. aus Essen, Netzteil vom Förderverein Labdoo.org e. V. Vielen Dank! [Update 09.2020] Laptop doch ausgeschlachtet und entsorgt; diverse Defekte und zu langsam."
24330,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YL4Q278816,no,Fujitsu Esprimo PC P2560,2020-08-22,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24329,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1861 - Germany, Frankfurt am Main: IB Südwest Jugendmigrationsdienst | COVID-19-DE",Germany,YL9P263664,no,Fujitsu Lifebook AH530,2020-08-22,47.52,#000001598,"gespendet von Achim K. aus Bensheim / Hessen, vielen Dank."
24328,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,5FSNZ52,no,Dell Latitude E5450,2020-08-22,48.84,#000001521,"gespendet von Natalie B. aus Darmstadt, vielen Dank."
24327,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1796 - Cameroon,  Bamenda: Sustainable Women for Development SWOD eV",Cameroon,6H660P1,no,Dell Latitude E6510,2020-08-22,59.94,#000001521,"gespendet von Natalie B. aus Darmstadt, vielen Dank."
24326,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YL4Q278803,no,Fujitsu Esprimo PC P2560,2020-08-22,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24325,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #1858 - Germany, München: Malteser Jobmentoring",Germany,PF0CZEQN,no,Lenovo Ideapad 100,2020-08-22,31.9968,,Donated by Gympass
24324,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #1858 - Germany, München: Malteser Jobmentoring",Germany,PF0H78CN,no,Lenovo Ideapad 100,2020-08-22,31.9968,,Donated by Gympass
24323,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YLTH452488,no,Fujitsu Esprimo PC P420 E85+,2020-08-21,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24322,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YL4Q278630,no,Fujitsu Esprimo PC P2560,2020-08-21,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24321,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YL4Q278599,no,Fujitsu Esprimo PC P2560,2020-08-21,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24320,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,25MQLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V.!"
24319,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,DHNQLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V."
24318,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,9CJRLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V."
24317,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,30HRLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V."
24316,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,1V4RLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V."
24315,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1867 - Germany, Frankfurt am Main: Niedrigschwellige Computerkurse für Erwerbslose und Arme | Bistum Limburg",Germany,75HRLX1,no,Dell Latitude 6430u,2020-08-20,59.94,#000001596,"Gespendet von Hünnebeck Deutschland GmbH, Ratingen-Lintorf, vielen Dank. Ersatzladegerät vom Förderverein Labdoo.org e.V."
24314,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1852 - Swaziland, Eswatini: Mlambo High School | Donaly Malungu",Swaziland,NXMLCEG04120EF4A3400,no,Acer Aspire E15 E5-571G-52T3,2020-08-20,52.17,#000001594,"gespendet von Selma A. aus Berlin , vielen Dank."
24313,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1852 - Swaziland, Eswatini: Mlambo High School | Donaly Malungu",Swaziland,C106Z7A0,no,Sony Vaio VPCEH3M1E PCG-71811M,2020-08-20,43.2,#000001594,"gespendet von Kathrin W. aus Heddesheim , vielen Dank."
24312,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YLTH452498,no,Fujitsu Esprimo PC P420 E85+,2020-08-20,0,#000001515,"gespendet von Fa. Aktobis AG aus Rodgau, vielen Dank."
24311,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1852 - Swaziland, Eswatini: Mlambo High School | Donaly Malungu",Swaziland,LXPFT0X147934103A52000,no,Acer Aspire 7738G,2020-08-20,47.52,#000001594,"gespendet von Wendelin M. aus Kirchheim unter Teck , vielen Dank."
24310,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1852 - Swaziland, Eswatini: Mlambo High School | Donaly Malungu",Swaziland,-,no,Acer Aspire 2930,2020-08-20,97.68,#000001594,"gespendet von Grit K.-Z. aus Berlin, vielen Dank."
24309,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #1858 - Germany, München: Malteser Jobmentoring",Germany,FBN0CV642007474,no,Asus X555UB,2020-08-19,36.975,,Donated by Gympass
24308,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #1858 - Germany, München: Malteser Jobmentoring",Germany,F8N0CV00863032C,no,Asus X555UB,2020-08-19,36.975,,Donated by Gympass
24307,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High School | Donaly Malungu",Swaziland,LXV550202614505CEA7600,no,Acer Travel Mate 5760,2020-08-19,47.52,#000001594,"gespendet vom Francesca F. aus Berlin , vielen Dank."
24306,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High School | Donaly Malungu",Swaziland,PF06NA50,no,Lenovo Z50-75,2020-08-19,41.44,#000001594,"gespendet vom Cornelius V. aus Hamburg , vielen Dank."
24305,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High School | Donaly Malungu",Swaziland,914JY01DS0G01200TA3KS00,no,Medion Akoya MD98330 E6214,2020-08-19,63.36,#000001594,"gespendet vom Fabienne W. aus Duisburg , vielen Dank."
24304,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 47059 Duisburg - Innenhafen: Wirtschaftsbetriebe Duisburg (H2Office),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YKLT041391,no,FSC Esprimo C5730 E-Star,2020-08-19,0,#000001515,"gespendet von WBD Wirtschaftsbetriebe Duisburg, vielen Dank."
24303,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 51103 Köln: AfB gGmbH Store Köln,"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High School | Donaly Malungu",Swaziland,CBG1628085,no,Lenovo G55,2020-08-19,48.84,#000001594,"gespendet von Vincent-Aaron K. aus Köln, vielen Dank. Reparatur und Ersatzteile(Abdeckung CD-Laufwerk, Akku) vom Förderverein Labdoo.org e.V."
24302,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 47059 Duisburg - Innenhafen: Wirtschaftsbetriebe Duisburg (H2Office),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YKLT059876,no,FSC Esprimo C5730 E-Star,2020-08-19,0,#000001515,"gespendet von WBD Wirtschaftsbetriebe Duisburg, vielen Dank."
24301,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 65719 Hofheim am Taunus: Tobias Schmidtke,"Edoovillage #1851 - Swaziland,  NHLANGANO: Ekuthuleni High School | Donaly Malungu",Swaziland,L3V6849,no,Lenovo ThinkPad T61,2020-08-19,56.16,#000001594,"gespendet von Tim K. aus Kronberg, vielen Dank. Ersatz-Festplatte vom Förderverein Labdoo.org e.V."
24300,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 47059 Duisburg - Innenhafen: Wirtschaftsbetriebe Duisburg (H2Office),"Edoovillage #1816 - Ghana, Kansaworodo: Kansaworodo JHS Lab | Ghana Union Düsseldorf e.V.",Ghana,YKLT041406,no,FSC Esprimo C5730 E-Star,2020-08-19,0,#000001515,"gespendet von WBD Wirtschaftsbetriebe Duisburg, vielen Dank."
