iso,lat,lng,type,count,label,info,precision
DEU,48.1371,11.5754,donor,311,Labdoo Annahmestelle 81245 München: Pasing,"Germany hub, 100% completed, 9 needed",exact
CHE,46.5349,6.5928,donor,0,GESCHLOSSEN/FERME: Annahmestelle 1020 Renens (VD),"Switzerland hub, 0% completed, 0 needed",exact
DEU,51.4818,7.2197,donor,19,Labdoo Annahmestelle 44799 Bochum: Center for Advanced Internet Studies (CAIS) gGmbH,"Germany hub, 0% completed, 0 needed",exact
ESP,41.3464,1.6995,donor,155,Labdoo School Hub Vilafranca - Institut Alt Penedès,"Spain hub, 100% completed, 142 needed",exact
ESP,28.5233,-16.3408,donor,0,Labdoo Hub Canary Islands - Tegueste,"Spain hub, 0% completed, 0 needed",exact
ESP,41.4494,2.2483,donor,0,Labdoo Hub Badalona - Plaça de Carme Guasch,"Spain hub, 0% completed, 0 needed",exact
DEU,53.0758,8.8072,donor,7,Labdoo Annahmestelle 28215 Bremen Findorff (Ajimba African Tours),"Germany hub, 0% completed, 0 needed",exact
USA,37.3362,-121.8906,donor,14,Labdoo Hub Sewa Bay Area,"United States hub, 28% completed, 50 needed",exact
CHE,47.5124,7.7655,donor,0,GESCHLOSSEN: Annahmestelle 4422 Arisdorf (BL),"Switzerland hub, 0% completed, 0 needed",exact
CHE,46.7254,7.6201,donor,0,GESCHLOSSEN: Annahmestelle 3645 Gwatt/Thun (BE),"Switzerland hub, 0% completed, 0 needed",exact
CHE,47.4803,9.5368,donor,0,GESCHLOSSEN: Annahmestelle 9422 Staad/Thal (SG),"Switzerland hub, 0% completed, 0 needed",exact
ROU,47.2628,22.1301,donor,0,Romania Oradea - Saniob,"Romania hub, 0% completed, 0 needed",exact
GBR,50.8215,-0.1401,donor,12,Revive: University of Sussex Enactus Hub,"United Kingdom hub, 48% completed, 25 needed",exact
ESP,41.3826,2.1771,donor,4,Labdoo School Hub Barcelona - Institut Joan d'Àustria,"Spain hub, 100% completed, 4 needed",exact
CHE,47.3075,8.5546,donor,0,Annahmestelle 8803 Rüschlikon (ZH),"Switzerland hub, 0% completed, 0 needed",exact
CHE,47.3744,8.541,donor,0,"Annahmestelle 8048 Zürich (ZH), Altstetten","Switzerland hub, 0% completed, 0 needed",exact
USA,40.7455,-73.9485,donor,0,Labdoo Hub Long Island City - New York,"United States hub, 0% completed, 0 needed",exact
ESP,37.0184,-4.5597,donor,0,IES. Los Colegiales. Antequera.,"Spain hub, 0% completed, 0 needed",exact
DEU,48.1371,11.5754,donor,217,Labdoo Annahmestelle 80796 München: Schwabing-West,"Germany hub, 100% completed, 126 needed",exact
ESP,41.4409,1.8634,donor,0,Labdoo School Hub Gelida - Institut Gelida,"Spain hub, 0% completed, 0 needed",exact
DEU,51.3158,9.4978,donor,96,Labdoo Annahmestelle 34134 Kassel (Hub),"Germany hub, 100% completed, 42 needed",exact
DEU,53.5998,9.4754,donor,348,Labdoo Annahmestelle 21680 Stade (Hub),"Germany hub, 100% completed, 198 needed",exact
ESP,41.2083,1.6731,donor,2,Labdoo City Hub Cubelles - Deixalleria,"Spain hub, 0% completed, 0 needed",exact
ESP,41.2083,1.6731,donor,2,Labdoo City Hub Cubelles - Biblioteca Municipal Mn Joan Avinyo i Andreu de Cubelles,"Spain hub, 0% completed, 0 needed",exact
ESP,41.2083,1.6731,donor,10,Labdoo City Hub Cubelles - Centre Social Ajuntament de Cubelles,"Spain hub, 100% completed, 1 needed",exact
ESP,41.9793,2.8199,donor,115,Labdoo Hub Girona - Avgda Lluís Pericot,"Spain hub, 81% completed, 160 needed",exact
ESP,41.608,2.2876,donor,2,Labdoo School Hub Granollers - Escola Pia,"Spain hub, 10% completed, 20 needed",exact
GBR,51.3397,0.7342,donor,0,Labdoo Hub Sittingbourne -  The Swale Labdoo Hub,"United Kingdom hub, 0% completed, 0 needed",exact
DEU,53.891,11.4648,donor,14,Labdoo Annahmestelle 23968 Wismar - Wendorf,"Germany hub, 0% completed, 0 needed",exact
USA,40.7127,-74.006,donor,3,Labdoo Hub Soho  - New York,"United States hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,64,Labdoo School Hub Sant Cugat - Aula de So,"Spain hub, 73% completed, 100 needed",exact
ESP,41.3826,2.1771,donor,4,Labdoo Hub Barcelona - Probike,"Spain hub, 0% completed, 0 needed",exact
CHE,47.4992,8.7291,donor,0,GESCHLOSSEN: Annahmestelle 8404 Winterthur (ZH),"Switzerland hub, 0% completed, 0 needed",exact
ESP,41.3777,2.09,donor,9,Labdoo Hub - Esplugues de Llobregat,"Spain hub, 0% completed, 0 needed",exact
KEN,-4.2945,39.5712,donor,100,Hub Ukunda UJUZI na UFUNDI Vocational Training Institute in Cooperation with Humanitas activa,"Kenya hub, 96% completed, 104 needed",exact
GEO,41.6935,44.8014,donor,0,Tblisi,"Georgia hub, 0% completed, 0 needed",exact
CHE,46.8064,9.2581,donor,0,Annahmestelle 7031 Laax (GR),"Switzerland hub, 0% completed, 0 needed",exact
ESP,0.0,0.0,donor,52,Labdoo City Hub Vilafranca del Penedès - La Nau,"Spain hub, 100% completed, 8 needed",exact
DEU,51.3406,12.3747,donor,69,Labdoo Annahmestelle 04229 Leipzig: DATA REVERSE,"Germany hub, 0% completed, 0 needed",exact
CHE,47.4053,9.6356,donor,0,Annahmestelle 9443 Widnau (SG),"Switzerland hub, 0% completed, 0 needed",exact
ESP,41.1172,1.2546,donor,49,URV-MongolRally-GoCharlieGo,"Spain hub, 100% completed, 17 needed",exact
ESP,41.9793,2.8199,donor,17,Labdoo Hub Girona @ Gimnàs Escola Avança,"Spain hub, 0% completed, 0 needed",exact
ESP,41.3826,2.1771,donor,114,Labdoo Hub Casa Orlandai,"Spain hub, 0% completed, 0 needed",exact
DEU,53.5502,10.0013,donor,69,Labdoo Annahmestelle 20146 Hamburg - Rotherbaum: Daniel Heydebreck am DKRZ [selten geöffnet],"Germany hub, 0% completed, 0 needed",exact
ESP,40.4168,-3.7035,donor,32,Labdoo Hub Madrid - IES Clara del Rey,"Spain hub, 100% completed, 31 needed",exact
CHE,47.3528,8.3701,donor,0,Annahmestelle 8965 Berikon (AG),"Switzerland hub, 0% completed, 0 needed",exact
CHE,47.408,9.4651,donor,0,Annahmestelle 9043 Trogen (AR),"Switzerland hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,1,Labdoo City Hub Sant Cugat - Ambiteca,"Spain hub, 10% completed, 40 needed",exact
ESP,41.4728,2.0818,donor,1,Labdoo School Hub Sant Cugat - Escola Santa Isabel,"Spain hub, 0% completed, 0 needed",exact
ESP,41.3826,2.1771,donor,51,Labdoo Hub AUCOOP UPC,"Spain hub, 76% completed, 107 needed",exact
IND,28.6139,77.209,donor,2,Labdoo Hub New Delhi,"India hub, 13% completed, 15 needed",exact
FIN,60.205,24.656,donor,0,Labdoo Hub Espoo,"Finland hub, 0% completed, 0 needed",exact
BEL,50.8792,4.7012,donor,7,Labdoo Hub Leuven,"Belgium hub, 11% completed, 63 needed",exact
CHE,47.5075,8.0203,donor,0,GESCHLOSSEN: Annahmestelle 5070 Frick (AG),"Switzerland hub, 0% completed, 0 needed",exact
DEU,52.0191,8.531,donor,75,Labdoo Annahmestelle 33609 Bielefeld: SeedCom Ltd,"Germany hub, 0% completed, 0 needed",exact
CHE,47.6055,7.5697,donor,0,GESCHLOSSEN: Annahmestelle 6025 Neudorf (LU),"Switzerland hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,0,Explorium,"Spain hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,9,Labdoo City Hub Sant Cugat del Vallès - Biblioteca Mira-sol Marta Pessarrodona,"Spain hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,1,"Labdoo City Hub Sant Cugat del Vallès - Biblioteca Miquel Batllori, Volpelleres.","Spain hub, 0% completed, 0 needed",exact
CHE,46.9485,7.4522,donor,0,GESCHLOSSEN: Annahmestelle 3007 Bern (BE),"Switzerland hub, 0% completed, 0 needed",exact
CHE,46.2319,9.0673,donor,0,GESCHLOSSEN: Annahmestelle 6533 Lumino (TI),"Switzerland hub, 0% completed, 0 needed",exact
ESP,41.1172,1.2546,donor,10,Punt de recollida Labdoo- CRAI URV Campus Catalunya (Tarragona),"Spain hub, 0% completed, 0 needed",exact
ESP,41.3826,2.1771,donor,6,Labdoo School Hub  Barcelona -  Aula 19 Centre de Formació,"Spain hub, 73% completed, 30 needed",exact
ESP,41.1172,1.2546,donor,16,Punt de recollida Labdoo- CRAI URV Campus Sescelades (Tarragona),"Spain hub, 100% completed, 4 needed",exact
ESP,41.1172,1.2546,donor,14,Hub Universitat Rovira i Virgili (URV),"Spain hub, 52% completed, 46 needed",exact
ESP,40.811,0.5209,donor,0,Punt de recollida Labdoo- CRAI URV Campus Terres de l’Ebre (Tortosa),"Spain hub, 0% completed, 0 needed",exact
ESP,41.1816,1.523,donor,0,Punt de recollida Labdoo- CRAI URV Campus Baix Penedès (Vendrell),"Spain hub, 0% completed, 0 needed",exact
ESP,41.1556,1.1076,donor,0,Punt de recollida Labdoo- CRAI URV Campus Bellissens (Reus),"Spain hub, 0% completed, 0 needed",exact
ESP,41.1556,1.1076,donor,0,Punt de recollida Labdoo- CRAI URV Campus Medicina (Reus),"Spain hub, 0% completed, 0 needed",exact
ESP,41.1172,1.2546,donor,34,Punt de recollida Labdoo- URV Solidària (Tarragona),"Spain hub, 74% completed, 81 needed",exact
ESP,41.1109,1.145,donor,0,Punt de recollida Labdoo- CRAI URV Campus Vila-seca,"Spain hub, 0% completed, 0 needed",exact
ESP,41.3826,2.1771,donor,194,Labdoo Hub Barcelona - Foundawtion,"Spain hub, 100% completed, 90 needed",exact
DEU,53.6288,11.4148,donor,0,Labdoo Annahmestelle 19055 Schwerin: Computer Studio GmbH Mecklenburg,"Germany hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,34,Labdoo School Hub Sant Cugat - Institut Angeleta Ferrer i Sensat,"Spain hub, 67% completed, 52 needed",exact
ESP,41.4728,2.0818,donor,187,Labdoo School Hub Sant Cugat - Institut FP Sant Cugat,"Spain hub, 100% completed, 10 needed",exact
DEU,50.9384,6.96,donor,31,Labdoo Annahmestelle 50737 Köln: KABRO Motorradtechnik,"Germany hub, 0% completed, 0 needed",exact
DEU,50.1106,8.6821,donor,29,Labdoo Annahmestelle 60489 Frankfurt am Main (Rödelheim): Chris Neygandhi,"Germany hub, 0% completed, 0 needed",exact
ESP,41.563,2.01,donor,57,Labdoo Hub Terrassa - Paisalanes,"Spain hub, 78% completed, 89 needed",exact
ESP,41.3826,2.1771,donor,66,Labdoo Hub - Acollida de persones refugiades a Catalunya (COVID-19-CAT),"Spain hub, 83% completed, 92 needed",exact
ESP,41.4728,2.0818,donor,2,Labdoo School Hub Sant Cugat - Escola Pi d'en Xandri,"Spain hub, 0% completed, 0 needed",exact
DEU,50.0949,8.0437,donor,19,Labdoo Annahmestelle 65388 Schlangenbad: Carola Bill,"Germany hub, 0% completed, 0 needed",exact
DEU,50.7977,7.5746,donor,3,Labdoo Annahmestelle 51570 Rhein-Sieg-Oberberg: Sascha Mantscheff (Hub),"Germany hub, 0% completed, 0 needed",exact
USA,33.917,-117.8889,donor,62,Labdoo Hub CEWS (Corporate eWaste Solutions),"United States hub, 100% completed, 10 needed",exact
DEU,53.6288,11.4148,donor,13,Labdoo Annahmestelle 19053 Schwerin: Perfectum Computersysteme,"Germany hub, 0% completed, 0 needed",exact
ESP,42.118,2.7654,donor,63,Banyoles City Hub,"Spain hub, 100% completed, 34 needed",exact
DEU,50.6209,11.4309,donor,411,Labdoo Annahmestelle 07338 Kaulsdorf: Axel Brümmer,"Germany hub, 59% completed, 689 needed",exact
USA,25.7742,-80.1936,donor,72,Labdoo Hub Miami,"United States hub, 33% completed, 222 needed",exact
ESP,41.3485,2.0723,donor,52,Labdoo School Hub Cornellà - Fundació El Llindar,"Spain hub, 100% completed, 1 needed",exact
ESP,41.4728,2.0818,donor,0,Labdoo  School Hub Sant Cugat - PFI-PTT Sant Cugat del Vallès,"Spain hub, 0% completed, 0 needed",exact
DEU,50.9571,14.0308,donor,16,Labdoo Annahmestelle 01829 Stadt Wehlen: Michael Klix,"Germany hub, 100% completed, 4 needed",exact
ESP,36.7213,-4.4216,donor,15,Labdoo Hub Malaga - Asociación Chavorrillos Asperones UMA,"Spain hub, 81% completed, 100 needed",exact
ESP,39.4697,-0.3763,donor,0,Labdoo Hub Valencia - Barrio Patraix,"Spain hub, 0% completed, 0 needed",exact
ESP,39.4697,-0.3763,donor,0,Labdoo Hub Valencia cg,"Spain hub, 0% completed, 0 needed",exact
ESP,43.5011,-8.1923,donor,0,Narón - La Coruña,"Spain hub, 0% completed, 0 needed",exact
ESP,38.5679,-0.2122,donor,0,Labdoo Hub - Finestrat - Sally Farrera,"Spain hub, 0% completed, 0 needed",exact
ESP,36.4866,-4.9905,donor,0,San Pedro Alcántara,"Spain hub, 0% completed, 0 needed",exact
ESP,39.4697,-0.3763,donor,0,Labdoo Hub Valencia - costa,"Spain hub, 0% completed, 0 needed",exact
ESP,43.5011,-8.1923,donor,0,Narón - La Coruña,"Spain hub, 0% completed, 0 needed",exact
ESP,38.5679,-0.2122,donor,0,Finestrat,"Spain hub, 0% completed, 0 needed",exact
ESP,42.118,2.7654,donor,43,Institut Pere Alsius,"Spain hub, 0% completed, 0 needed",exact
ESP,42.118,2.7654,donor,1,Punt Òmnia de Banyoles,"Spain hub, 0% completed, 0 needed",exact
DEU,53.5502,10.0013,donor,0,Labdoo Annahmestelle 22607 Hamburg - Groß Flottbek: Jacques Weindepot,"Germany hub, 0% completed, 0 needed",exact
DEU,53.0758,8.8072,donor,9,Labdoo Annahmestelle 28203 Bremen: Helmut R Werner,"Germany hub, 0% completed, 0 needed",exact
ESP,39.5659,-0.5303,donor,0,Labdoo Hub La Eliana - València,"Spain hub, 0% completed, 0 needed",exact
DEU,51.3879,7.3952,donor,17,Labdoo Annahmestelle 58300 Volmarstein: Berufsbildungswerk Volmarstein,"Germany hub, 100% completed, 1 needed",exact
ESP,42.118,2.7654,donor,3,Banyoles - Oficina Jove Cal Drac,"Spain hub, 0% completed, 0 needed",exact
ESP,42.118,2.7654,donor,0,Institut Josep Brugulat,"Spain hub, 0% completed, 0 needed",exact
ESP,42.118,2.7654,donor,2,Institut Pla de l'Estany,"Spain hub, 0% completed, 0 needed",exact
DEU,51.2254,6.7763,donor,95,Labdoo Annahmestelle 40223 Düsseldorf - Bilk / Südring: Jacques Weindepot,"Germany hub, 0% completed, 0 needed",exact
ESP,41.7289,1.8287,donor,0,Labdoo Hub Manresa - Xup Wadea,"Spain hub, 0% completed, 0 needed",exact
ESP,40.9652,-5.664,donor,0,Salamanca,"Spain hub, 0% completed, 0 needed",exact
ESP,41.6419,2.4026,donor,5,"City Hub Llinars del Vallès, Can Lletres","Spain hub, 27% completed, 70 needed",exact
ESP,42.1464,1.8606,donor,0,Labdoo Hub Cercs,"Spain hub, 0% completed, 0 needed",exact
DEU,49.937,8.7449,donor,8,Labdoo Annahmestelle 64409 Messel: SOCIALARTS E.V. & PROJEKTFABRIK gGmbH,"Germany hub, 0% completed, 0 needed",exact
ESP,42.1356,1.9941,donor,0,Labdoo hub Borredà,"Spain hub, 0% completed, 0 needed",exact
ESP,41.7289,1.8287,donor,0,Labdoo Hub Manresa - Aliehs,"Spain hub, 0% completed, 0 needed",exact
ESP,41.6419,2.4026,donor,0,Labdoo City Hub Llinars del Vallès - Biblioteca Can Casas,"Spain hub, 0% completed, 0 needed",exact
ESP,41.6419,2.4026,donor,0,Labdoo Hub Llinars del Vallès - Escola Ginebró,"Spain hub, 0% completed, 0 needed",exact
ESP,41.3826,2.1771,donor,25,Labdoo Hub Centre Ocupacional Taller Sant Camil,"Spain hub, 0% completed, 0 needed",exact
ESP,40.4168,-3.7035,donor,404,Labdoo Hub Madrid Futuro,"Spain hub, 82% completed, 490 needed",exact
ESP,41.608,2.2876,donor,33,Labdoo City Hub Granollers,"Spain hub, 23% completed, 138 needed",exact
DEU,48.3985,9.9912,donor,93,Labdoo Annahmestelle 89073 Ulm: Ulmer Weltladen,"Germany hub, 0% completed, 0 needed",exact
DEU,49.7045,9.6537,donor,82,Labdoo Annahmestelle 97277 Main-Tauber: Sambia e.V. Neubrunn-Böttigheim,"Germany hub, 100% completed, 21 needed",exact
DEU,50.5809,8.6938,donor,34,Labdoo Annahmestelle 35396 Gießen: IG Metall Geschäftsstelle Mittelhessen,"Germany hub, 0% completed, 0 needed",exact
ESP,41.5398,2.4449,donor,0,Labdoo School Hub Mataró - Institut Damià Campeny,"Spain hub, 0% completed, 0 needed",exact
CHE,47.3552,7.9999,donor,0,GESCHLOSSEN: Annahmestelle 5014 Gretzenbach (SO),"Switzerland hub, 0% completed, 0 needed",exact
ESP,40.4168,-3.7035,donor,24,Labdoo Hub Madrid - Universidad Complutense,"Spain hub, 37% completed, 64 needed",exact
DEU,50.9384,6.96,donor,14,Labdoo Annahmestelle 50678 Köln: Railslove GmbH,"Germany hub, 0% completed, 0 needed",exact
ESP,41.5461,2.1083,donor,211,Labdoo Hub Sabadell,"Spain hub, 53% completed, 489 needed",exact
DEU,50.7353,7.1025,donor,5,Labdoo Annahmestelle 53125 Bonn: Björn Wetzel,"Germany hub, 100% completed, 2 needed",exact
DEU,50.9384,6.96,donor,2,Labdoo Annahmestelle 50968 Köln: Alexander Artz Kibera Hope Academy gUG,"Germany hub, 0% completed, 0 needed",exact
DEU,48.4638,8.4112,donor,12,Labdoo Annahmestelle 72250 Freudenstadt: AVIA Freudenstadt,"Germany hub, 0% completed, 0 needed",exact
DEU,48.4638,8.4112,donor,33,Labdoo Annahmestelle 72250 Freudenstadt: Oest Tankstellen GmbH & Co. KG (Hub),"Germany hub, 0% completed, 0 needed",exact
DEU,48.3503,8.5079,donor,0,Labdoo Annahmestelle 72175 Dornham: AVIA Dornhan,"Germany hub, 0% completed, 0 needed",exact
DEU,48.5658,8.1521,donor,0,Labdoo Annahmestelle 77883 Ottenhöfen: AVIA Ottenhöfen,"Germany hub, 0% completed, 0 needed",exact
DEU,48.3138,8.5703,donor,0,Labdoo Annahmestelle 78727 Oberndorf: AVIA Oberndorf,"Germany hub, 0% completed, 0 needed",exact
ESP,41.5398,2.4449,donor,0,Labdoo City Hub Mataró - Biblioteca Antoni Comas,"Spain hub, 0% completed, 0 needed",exact
ESP,41.5398,2.4449,donor,1,Labdoo City Hub Mataró - Biblioteca Pompeu Fabra,"Spain hub, 0% completed, 0 needed",exact
ESP,41.9793,2.8199,donor,10,Labdoo Hub Girona - OIKIA,"Spain hub, 57% completed, 21 needed",exact
DEU,48.0662,11.6102,donor,73,Labdoo Annahmestelle 82008 Unterhaching [zur Zeit geschlossen],"Germany hub, 0% completed, 0 needed",exact
DEU,47.8119,10.8972,donor,15,Labdoo Annahmestelle 86956 Schongau,"Germany hub, 0% completed, 0 needed",exact
DEU,48.1371,11.5754,donor,156,Labdoo Annahmestelle 81541 München: Giesing,"Germany hub, 100% completed, 13 needed",exact
ESP,41.7289,1.8287,donor,0,"Labdoo School Hub - Institut Cal Gravat, Manresa","Spain hub, 0% completed, 0 needed",exact
DEU,53.5502,10.0013,donor,786,Labdoo Annahmestelle 22999 Hamburg: Winterhude [Hub],"Germany hub, 59% completed, 1737 needed",exact
DEU,51.1638,10.4478,donor,21,Labdoo.org (Deutschland),"Germany hub, 100% completed, 21 needed",exact
ESP,41.2367,1.8228,donor,0,Hub Labdoo Sitges,"Spain hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,0,Punt de Recollida Labdoo - 021 Informàtics,"Spain hub, 0% completed, 0 needed",exact
ESP,41.5461,2.1083,donor,2,Labdoo Hub Sabadell - Clarence House,"Spain hub, 0% completed, 0 needed",exact
ZAF,-26.1311,27.9622,donor,0,Labdoo Hub Johannesburg - Jumpstart,"South Africa hub, 0% completed, 0 needed",exact
DEU,53.5502,10.0013,donor,13,[Inactive] Labdoo Annahmestelle 20099 Hamburg - Sankt Georg [zur Zeit geschlossen],"Germany hub, 0% completed, 0 needed",exact
DEU,47.9568,7.7497,donor,7,Labdoo Annahmestelle 79227 Schallstadt: Simon Mittelstädt,"Germany hub, 0% completed, 0 needed",exact
ESP,60.3943,5.3259,donor,0,HUB Berga,"Spain hub, 0% completed, 0 needed",exact
ESP,40.54,-3.6358,donor,278,Labdoo Hub Madrid - Indra,"Spain hub, 84% completed, 357 needed",exact
DEU,51.4273,6.8829,donor,0,Zentrale Zustelladresse (Zentrallager Labdoo Deutschland),"Germany hub, 0% completed, 0 needed",exact
USA,25.6968,-80.1635,donor,17,Labdoo Hub Key Biscayne,"United States hub, 11% completed, 155 needed",exact
USA,25.8901,-80.1867,donor,6,Labdoo Hub North Miami,"United States hub, 0% completed, 0 needed",exact
DEU,53.5502,10.0013,donor,22,Labdoo Annahmestelle 22527 Hamburg - Eimsbüttel,"Germany hub, 0% completed, 0 needed",exact
ESP,41.5398,2.4449,donor,0,Labdoo Hub Mataró - Sant Pau,"Spain hub, 0% completed, 0 needed",exact
DEU,52.5174,13.3951,donor,42,Labdoo Annahmestelle 10999 Berlin: bUm GmbH,"Germany hub, 0% completed, 0 needed",exact
DEU,53.4901,10.375,donor,6,Labdoo Annahmestelle 21521 Dassendorf: Durchblick die Lernpraxis,"Germany hub, 0% completed, 0 needed",exact
ESP,40.4168,-3.7035,donor,9,Facultad de Informática - Universidad Complutense,"Spain hub, 34% completed, 55 needed",exact
ESP,40.4168,-3.7035,donor,0,Servicios Informáticos/Unidad de Medioambiente,"Spain hub, 0% completed, 0 needed",exact
ESP,40.4168,-3.7035,donor,0,Labdoo  Hub Madrid: Oficina OVUS en Facultad de Trabajo Social,"Spain hub, 0% completed, 0 needed",exact
GTM,15.5856,-90.3458,donor,0,Labdoo Hub Guatemala - Bibliotecas Comunitarias de Guatemala,"Guatemala hub, 0% completed, 0 needed",exact
FRA,48.8535,2.3484,donor,6,Labdoo Hub Paris - 18ème arrondissement,"France hub, 2% completed, 277 needed",exact
DEU,50.1106,8.6821,donor,11,Labdoo Annahmestelle 60388 Frankfurt Enkheim: Angelika Stryzhych,"Germany hub, 0% completed, 0 needed",exact
DEU,51.221,6.9056,donor,28,Labdoo Annahmestelle 40699 Erkrath: Abfallberatung Schimmelbuschstraße,"Germany hub, 0% completed, 0 needed",exact
DEU,51.221,6.9056,donor,0,Labdoo Annahmestelle 40699 Erkrath: Naturschutzzentrum,"Germany hub, 0% completed, 0 needed",exact
DEU,51.221,6.9056,donor,1,Labdoo Annahmestelle 40699 Erkrath: Wertstoffsammelhof,"Germany hub, 0% completed, 0 needed",exact
ESP,41.5393,2.2131,donor,0,Labdoo City Hub - Mollet,"Spain hub, 0% completed, 100 needed",exact
SWE,59.3251,18.0711,donor,8,Labdoo Hub Stockholm,"Sweden hub, 4% completed, 176 needed",exact
DEU,51.0862,6.5849,donor,4,Labdoo Annahmestelle 41517 Grevenbroich: Kleinanlieferstelle Neuenhausen,"Germany hub, 0% completed, 0 needed",exact
ESP,41.4728,2.0818,donor,9,Labdoo Hub - Club Muntanyenc Sant Cugat,"Spain hub, 0% completed, 0 needed",exact
DEU,50.8252,9.0292,donor,0,Labdoo Annahmestelle 35260 Stadtallendorf: Webhummel,"Germany hub, 0% completed, 0 needed",exact
NOR,63.4304,10.3952,donor,15,Labdoo Hub Trondheim: Innherredsveien 24,"Norway hub, 37% completed, 40 needed",exact
CHE,47.4614,8.9934,donor,0,GESCHLOSSEN: Annahmestelle 8370 Sirnach (TG),"Switzerland hub, 0% completed, 0 needed",exact
CHE,47.4501,8.5619,donor,0,Annahmestelle 8058 Zürich-Flughafen (ZH),"Switzerland hub, 0% completed, 0 needed",exact
